id,title,original_title,year,original_language,ocr_lang,ocr_chars,overlap_max,overlap_max_local,model,model_id,status,verdict,confidence,poster_title_guess,reason,latency_s,error
1601660,,,,,en,8,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,uncertain,0.5,THE TIDE,"The poster displays the title 'THE TIDE,' but lacks additional identifying elements to confirm it matches the catalog entry.",4.204,
1601848,جال,جال,2025,en,en,98,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,جال,"The poster displays the exact title 'جال' and credits the director as Zara Imran, matching the catalog entry.",1.576,
1602259,,,,,et,45,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,ATTACK OF THE KRAKEN,"The poster clearly displays the title 'ATTACK OF THE KRAKEN' and features a dramatic kraken attacking a lighthouse, matching the expected horror theme and visual style.",1.885,
1602352,Malevolent,Malevolent,,,id,57,0.0,0.0,nova-pro,us.amazon.nova-pro-v1:0,ok,mismatch,0.95,LIDAH API,"The title 'LIDAH API' is clearly visible on the poster, which does not match the catalog film 'Malevolent'.",1.711,
1602549,,,,,en,13,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,uncertain,0.3,,"The poster displays a cryptic message but lacks any identifiable title, imagery, or branding to confidently match a specific film.",3.043,
1602570,,,,,en,440,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,WALKING RED FLAG,The poster displays the exact title 'WALKING RED FLAG' and lists the creators matching the catalog entry.,1.374,
1602820,Just an Admirer,Just an Admirer,2025,en,en,81,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,AN ADMI,The visible text on the poster matches the title 'Just an Admirer' from the catalog entry.,1.798,
1604367,,,,,en,75,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,Corrupted Pleasure,"The poster clearly displays the title 'Corrupted Pleasure' in large, prominent text.",1.404,
1605094,,,,,en,298,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,BELIAH,"The poster displays the title 'BELIAH' and the tagline 'THEIR LAST STORY WAS NEVER TOLD,' which matches the expected format for a horror movie poster.",1.419,
1605727,плакать при свете (cry in the light),плакать при свете (cry in the light),2024,en,en,53,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,плакать при свете,The poster displays the exact title 'плакать при свете' and matches the visual style typical of film posters.,2.151,
1606791,,,,,en,10,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,uncertain,0.5,SAY CHEESE,The poster displays the title 'SAY CHEESE' but lacks additional identifying elements to confirm it matches the catalog entry.,1.701,
1607017,Hate,Hate,,,en,251,0.0,0.0,nova-pro,us.amazon.nova-pro-v1:0,ok,match,0.95,Hate,The title 'Hate' is clearly visible on the poster.,1.53,
1607622,Requiem Final Cut,Requiem Final Cut,2025,en,es,7,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,REQUIEM,"The poster displays the title 'REQUIEM', which matches the catalog film's title.",0.991,
1607698,,,,,en,9,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,BABYBACKS,"The poster displays the exact title 'BABYBACKS' and features a distinctive, gory visual style consistent with horror films.",1.36,
1608713,Untitled Bush Film,Untitled Bush Film,2025,en,en,52,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,UNTITLED BUSH FILM,The poster displays the exact title 'UNTITLED BUSH FILM' matching the catalog entry.,1.824,
1608753,Crisis Actress,Crisis Actress,2023,en,en,277,0.0,0.0,nova-pro,us.amazon.nova-pro-v1:0,ok,mismatch,0.9,True,The poster does not contain any reference to 'Crisis Actress' and features different actors and title.,1.654,
1608914,Earwig,Earwig,2025,en,et,7,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,Earwig,The visible title 'Earwig' matches the catalog film title exactly.,8.463,
1608998,Recalculating,Recalculating,2024,en,de,36,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,RECALCULATING,"The poster displays the exact title 'RECALCULATING' and is credited to Sheryl Clark, matching the catalog entry.",1.176,
1609153,,,,,en,114,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,THE FLARE,"The poster clearly displays the title 'THE FLARE' and credits the director as Ties Ruber, matching the catalog entry.",1.297,
1609311,,,,,cs,6,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,uncertain,0.3,Sticky,The poster displays the title 'Sticky' but lacks clear film-specific imagery or branding to confirm a match with the catalog entry.,1.184,
1609576,,,,,de,176,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,Assets & Liabilities,"The poster displays the exact title 'Assets & Liabilities' and features the main actors' names, matching the catalog entry.",1.531,
1609858,,,,,et,137,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,Werewolf Hunt,"The poster clearly displays the title 'Werewolf Hunt' and features a werewolf silhouette, matching the expected horror theme.",0.968,
1610541,,,,,ms,81,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,HUNTER,"The poster prominently displays the title 'HUNTER' in bold red letters, matching the catalog entry.",1.098,
1610745,Leshy,Leshy,2025,en,fr,248,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,LESHY,"The poster prominently displays the title 'LESHY' in large, stylized lettering, matching the catalog film title.",1.292,
1611583,,,,,en,171,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,DEADLY ENDINGS,"The poster clearly displays the title 'DEADLY ENDINGS' and is labeled as a horror anthology, matching the catalog entry.",1.949,
1611600,,,,,et,414,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,N.E.S.T. PROJECT,"The poster displays the exact title 'N.E.S.T. PROJECT' and features the tagline 'DARK TIMES ARE COMING,' matching the catalog entry.",1.838,
1611636,Goosebumps: Don't Wake Mummy,Goosebumps: Don't Wake Mummy,,,en,109,0.25,0.25,nova-pro,us.amazon.nova-pro-v1:0,ok,mismatch,0.9,Even More Goosebumps,"The poster is for 'Even More Goosebumps', not 'Goosebumps: Don't Wake Mummy'.",1.979,
1611738,,,,,et,182,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,Spiral,The poster clearly displays the title 'Spiral' and features a stylized design consistent with horror movie branding.,1.134,
1611861,,,,,id,4,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,uncertain,0.3,Sign,"The word 'Sign' is visible, but no other identifiable elements from the catalog film are present.",1.662,
1611977,Housemaid,Housemaid,,,en,9,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,HOUSEMAID,"The poster displays the exact title 'HOUSEMAID' and features a suggestive, dramatic visual style consistent with thriller/horror genres.",1.473,
1612048,,,,,en,29,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,S/H/V,"The poster features the title 'S/H/V' and the tagline 'This Semester is Killer,' which aligns with the catalog entry.",2.308,
1612291,,,,,en,32,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,BLOOD TOTEM,The poster clearly displays the title 'BLOOD TOTEM' and features a skull and cowboy imagery consistent with the film's branding.,1.345,
1612825,SWAMP,SWAMP,,,en,18,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,SWAMP,"The poster prominently displays the title 'SWAMP' in large, stylized lettering, matching the catalog film title.",1.755,
1612889,,,,,en,96,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,PEER PRESSURE,The poster clearly displays the title 'PEER PRESSURE' and matches the expected branding for the film.,1.319,
1612991,,,,,en,20,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,NIKOLA TESLA'S 60HZ,The poster clearly displays the title 'NIKOLA TESLA'S 60HZ' and features a stylized design consistent with a horror film.,1.416,
1613002,The Slenderman,The Slenderman,,,en,23,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,SLENDER MAN HORROR FILM,The poster displays the title 'SLENDER MAN' which matches the catalog film title.,1.341,
1613024,Goosebumps: The House Of No Return,Goosebumps: The House Of No Return,,,ha,10,0.1667,0.1667,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,Goosebumps,"The poster prominently displays the 'Goosebumps' title, matching the catalog entry.",1.608,
1613089,,,,,en,369,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,WORK FLOW,The poster displays the exact title 'WORK FLOW' and matches the visual style and tagline of the film.,8.706,
1613246,Razor Blade Smile: Vampires Forever,Razor Blade Smile: Vampires Forever,2025,en,en,175,0.2,0.2,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,VAMPIRES FOREVER,The poster prominently displays the title 'VAMPIRES FOREVER' matching the catalog entry.,1.696,
1613876,Memories Away,Memories Away,,,pl,4,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,MEMORIES AWAY,"The poster displays the exact title 'MEMORIES AWAY' and features iconic imagery of a figure facing a radiant doorway, aligning with the catalog entry.",1.363,
1614917,Pottersfield,Pottersfield,2025,en,de,9,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,Pottersfield,The visible text on the sign matches the catalog title exactly.,2.546,
1615364,Night Mouse,Night Mouse,2025,en,en,20,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,NIGHTMOUSE,"The poster prominently displays the title 'NIGHTMOUSE', matching the catalog entry.",2.201,
1615470,,,,,en,73,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,ON PAPER,The poster clearly displays the title 'ON PAPER' and matches the visual style and branding of the film.,1.448,
1615504,,,,,en,50,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,Before the Silence,The poster displays the exact title 'Before the Silence' and matches the visual style and elements typical of a horror film.,1.35,
1615666,Borscht,Borscht,2025,en,en,135,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,BORSCHT,"The poster prominently displays the title 'BORSCHT' in large, bold letters, matching the catalog entry.",1.581,
1616194,The Interloper,The Interloper,2025,en,en,13,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,THE INTERLOPER,"The title 'THE INTERLOPER' is clearly displayed on the poster, matching the catalog entry.",2.956,
1616278,Jest,Jest,,,tl,303,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,Jest,"The poster prominently displays the title 'Jest' and features a dark, gothic castle that aligns with typical horror movie aesthetics.",1.009,
1616553,,,,,en,104,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,BLOOD MOON ORANGE,The poster displays the exact title 'BLOOD MOON ORANGE' and matches the visual style and branding of the film.,2.227,
1616575,,,,,ceb,17,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,CAMP BLOOD LEGACY,The poster clearly displays the title 'CAMP BLOOD LEGACY' and features iconic horror imagery consistent with the film's branding.,1.655,
1616605,CRAWL. SUCK. KILL. 2. JINGLE. BELLS.,CRAWL. SUCK. KILL. 2. JINGLE. BELLS.,,,en,5,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,mismatch,0.9,,"The image depicts a festive Christmas scene with a skull, which does not align with the horror theme suggested by the catalog title.",1.835,
1616740,,,,,en,58,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,THE KNOCK,"The poster displays the exact title 'THE KNOCK' and credits the writer and director, matching the catalog entry.",1.128,
1617213,,,,,en,103,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,CROSSBOW CREEK,The poster displays the exact title 'CROSSBOW CREEK' and features a forest scene consistent with horror genre aesthetics.,1.502,
1617292,Shame on You,Shame on You,,,en,34,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,SHAME ON YOU,The poster displays the exact title 'SHAME ON YOU' matching the catalog entry.,1.021,
1617511,Fátszedni,Fátszedni,2023,en,hu,183,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,FÁT SZEDNI,"The poster displays the exact title 'FÁT SZEDNI' matching the catalog entry, and the year 2023 aligns with the film's release year.",1.669,
1617833,Tally,Tally,,,en,325,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,TALLY,The poster prominently displays the title 'TALLY' and matches the catalog entry.,2.026,
1618077,,,,,en,133,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,ROAD KILL,The poster displays the exact title 'ROAD KILL' and matches the visual style and branding of a horror film.,1.494,
1618361,,,,,en,79,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,REDWOOD DIARIES,"The poster clearly displays the title 'REDWOOD DIARIES' and credits the director and main cast, matching the catalog entry.",1.313,
1618554,Countdown,Countdown,2025,en,id,33,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,COUNTDOWN,"The poster displays the exact title 'COUNTDOWN' and the year 2025, matching the catalog entry.",1.151,
1618944,SILA,SILA,,en,en,66,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,SILA,The poster prominently displays the title 'SILA' and features stylized animal imagery consistent with the film's branding.,3.927,
1618964,Domestically Disturbed,Domestically Disturbed,,,en,46,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,DOMESTICALLY DISTURBED,The poster displays the exact title 'DOMESTICALLY DISTURBED' and features stylized imagery consistent with a horror theme.,1.632,
1619417,,,,,en,94,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,THE BIGFOOT EXPERIMENT,The poster clearly displays the title 'THE BIGFOOT EXPERIMENT' and features a creature consistent with Bigfoot lore.,1.425,
1619601,Oxpecker,Oxpecker,,,fr,439,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,OXPECKER,The poster displays the exact title 'OXPECKER' and matches the visual style and elements typical of the film.,2.086,
1620030,Never Ever EVER Alone,Never Ever EVER Alone,,,id,10,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,mismatch,0.9,NEVER LIKE ALONE,Title mismatch: poster shows 'NEVER LIKE ALONE' instead of 'Never Ever EVER Alone'.,1.41,
1620196,The Crack Gaff,The Crack Gaff,,,en,106,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,The crack gaff,The poster displays the exact title 'The crack gaff' and lists the expected cast and director.,1.463,
1620244,,,,,en,471,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,HALFWAY,"The poster clearly displays the title 'HALFWAY' and matches the expected format for a film poster, including director and cast names.",1.144,
1620267,,,,,en,311,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,Horror-on-Sea: 13 Bloody Years,The poster clearly displays the title 'Horror-on-Sea: 13 Bloody Years' and features horror-themed imagery consistent with the film's genre.,1.736,
1620269,,,,,ceb,12,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,uncertain,0.3,,No identifiable film title or recognizable horror imagery present; only branding text 'looksMAXXING' is visible.,2.101,
1620590,The Storyteller: Fearnot,The Storyteller: Fearnot,,,en,6,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,FEARNOT,The visible title 'FEARNOT' matches the catalog film's title.,1.617,
1620724,Rose Blood,Rose Blood,,,en,65,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,Roseblood,"The poster clearly displays the title 'Roseblood' and identifies it as 'A Friday the 13th Fan Film,' matching the catalog entry.",1.298,
1620985,Hallowbean,Hallowbean,2023,en,en,10,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,1.0,HALLOWBEAN,The poster displays the exact title 'HALLOWBEAN' matching the catalog entry.,1.082,
1620994,There's A Hole In My Wall,There's A Hole In My Wall,2023,en,en,8,0.2,0.2,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,HOLE ALL,The visible text 'HOLE ALL' matches the catalog title 'There's A Hole In My Wall'.,2.731,
1621025,,,,,en,6,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,uncertain,0.3,FLOVERR,Title is visible but no other identifiable film elements are present to confirm a match.,1.358,
1621122,210126,210126,,,pl,14,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,210126,The OCR hint and visible text '210126' strongly suggest this is the correct film.,0.991,
1621329,Tokophobia,Tokophobia,,,id,10,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,TOKOPHOBIA,"The poster displays the exact title 'TOKOPHOBIA' in large, clear text, matching the catalog entry.",1.546,
1621417,,,,,en,14,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,uncertain,0.5,STATIC WINDOWS,Title is visible but no other identifiable film elements are present to confirm a match.,1.305,
1622163,Variations on Violence,Variations on Violence,,,et,26,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,VARIATIONS ON VIOLENCE,The poster displays the exact title 'VARIATIONS ON VIOLENCE' matching the catalog entry.,1.185,
1622617,,,,,pl,26,0.0,0.0,nova-pro,us.amazon.nova-pro-v1:0,ok,uncertain,0.4,,"Poster contains non-Latin script text, but no clear title or recognizable imagery to confirm a match with the catalog film.",1.759,
1623342,,,,,ht,359,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,ONLY THE DEAD,The poster clearly displays the title 'ONLY THE DEAD' and features branding consistent with a horror film.,1.358,
1623659,,,,,en,19,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,uncertain,0.6,HELP ME,"The poster displays the title 'HELP ME' and a distressed figure, but lacks clear film branding or additional context to confirm a specific catalog entry.",0.992,
1623686,Asmodeus,Asmodeus,,,en,86,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,ASMODEUS,The poster displays the exact title 'ASMODEUS' and matches the expected branding for the film.,1.171,
1623822,,,,,en,11,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,CHARLES,The poster prominently displays the title 'CHARLES' and features a recognizable character resembling a well-known horror figure.,1.483,
1624000,,,,,en,257,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,DEAD INK,The poster clearly displays the title 'DEAD INK' and features branding consistent with a horror anthology film.,11.725,
